ID,Title,Image,Calories,Fat,Protein,Carbs,Ingredients,RecipeSteps
JOR_1468,How to make fresh pasta ,"https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/5_1_1439294464.jpg?tr=w-800,h-1066",415,7,21.1,67.6,"["" large free range eggs"", ""Tipo  flour""]","Place the flour on a board or in a bowl. Make a well in the centre and crack the eggs into it. Beat the eggs with a fork until smooth. Using the tips of your fingers, mix the eggs with the flour, incorporating a little at a time, until everything is combined. Knead the pieces of dough together - with a bit of work and some love and attention they'll all bind together to give you one big, smooth lump of dough!, Once you've made your dough you need to knead and work it with your hands to develop the gluten in the flour, otherwise your pasta will be flabby and soft when you cook it, instead of springy and al dente. There's no secret to kneading. You just have to bash the dough about a bit with your hands, squashing it into the table, reshaping it, pulling it, stretching it, squashing it again. It's quite hard work, and after a few minutes it's easy to see why the average Italian grandmother has arms like Frank Bruno! You'll know when to stop - it's when your pasta starts to feel smooth and silky instead of rough and floury. Wrap the dough in clingfilm and put it in the fridge to rest for at least 30 minutes - make sure the clingfilm covers it well or it will dry out and go crusty round the edges (this will give you crusty lumps through your pasta when you roll it out, and nobody likes crusty lumps!). How to roll your pasta: first of all, if you haven't got a pasta machine it's not the end of the world! All the mammas I met while travelling round Italy rolled pasta with their trusty rolling pins and they wouldn't even consider having a pasta machine in the house! When it comes to rolling, the main problem you'll have is getting the pasta thin enough to work with. It's quite difficult to get a big lump of dough rolled out in one piece, and you need a very long rolling pin to do the job properly. The way around this is to roll lots of small pieces of pasta rather than a few big ones. You'll be rolling your pasta into a more circular shape than the long rectangular shapes you'll get from a machine, but use your head and you'll be all right!, If using a machine to roll your pasta, make sure it's clamped firmly to a clean work surface before you start (use the longest available work surface you have). If your surface is cluttered with bits of paper, the kettle, the bread bin, the kids' homework and stuff like that, shift all this out of the way for the time being. It won't take a minute, and starting with a clear space to work in will make things much easier, I promise. Dust your work surface with some Tipo 00 flour, take a lump of pasta dough the size of a large orange and press it out flat with your fingertips. Set the pasta machine at its widest setting - and roll the lump of pasta dough through it. Lightly dust the pasta with flour if it sticks at all. Click the machine down a setting and roll the pasta dough through again. Fold the pasta in half, click the pasta machine back up to the widest setting and roll the dough through again. Repeat this process five or six times. It might seem like you're getting nowhere, but in fact you're working the dough, and once you've folded it and fed it through the rollers a few times, you'll feel the difference. It'll be smooth as silk and this means you're making wicked pasta!, Now it's time to roll the dough out properly, working it through all the settings on the machine, from the widest down to around the narrowest. Lightly dust both sides of the pasta with a little flour every time you run it through. When you've got down to the narrowest setting, to give yourself a tidy sheet of pasta, fold the pasta in half lengthways, then in half again, then in half again once more until you've got a square-ish piece of dough. Turn it 90 degrees and feed it through the machine at the widest setting. As you roll it down through the settings for the last time, you should end up with a lovely rectangular silky sheet of dough with straight sides - just like a real pro! If your dough is a little cracked at the edges, fold it in half just once, click the machine back two settings and feed it through again. That should sort things out. Whether you're rolling by hand or by machine you'll need to know when to stop. If you're making pasta like tagliatelle, lasagne or stracchi you'll need to roll the pasta down to between the thickness of a beer mat and a playing card; if you're making a stuffed pasta like ravioli or tortellini, you'll need to roll it down slightly thinner or to the point where you can clearly see your hand or lines of newsprint through it. Once you've rolled your pasta the way you want it, you need to shape or cut it straight away. Pasta dries much quicker than you think, so whatever recipe you're doing, don't leave it more than a minute or two before cutting or shaping it. You can lay over a damp clean tea towel which will stop it from drying."
JOR_1469,Crispy pork & broccoli noodles ,"https://img.jamieoliver.com/jamieoliver/recipe-database/142835874.jpg?tr=w-800,h-1066",649,21.9,29.4,89.4,"[""olive oil"", "" bulb of garlic"", ""piece of ginger"", "" teaspoon dried chilli flakes"", "" tablespoons light soy sauce"", ""red wine vinegar"", ""minced pork"", ""plain flour "", ""plus extra for dusting"", "" head of broccoli "", "" small red onion"", "" tablespoon runny honey"", ""salted roasted peanuts""]","Peel and finely chop the garlic and ginger, then place half in a heat-proof dish with the dried chilli, and put the rest aside for later. Place a large non-stick frying pan on a high heat with 4 tablespoons of olive oil. As soon as the oil starts to shimmer, pour it into the heatproof bowl to make a fragrant oil. When the sizzling subsides, add the soy sauce and 1 tablespoon of red wine vinegar, then leave to sit - the flavour will get better and better. Return the pan to a medium-low heat and add the pork, breaking it up with a wooden spoon. Cook for 5 minutes stirring occasionally, until golden and crispy. To make the noodles, pile the flour into a mixing bowl and slowly add 300ml of water to bring it together into a dough. Knead for just a couple of minutes, or until soft, shiny and elastic. On a flour-dusted surface, use a rolling pin to roll out the pasta to about 2mm thick - don't worry if it tears or looks wonky, this dough is very forgiving. Dust it well with flour, then loosely roll it up. Use a sharp knife to slice it at 2cm intervals, then toss it with your hands to separate the strands. Meanwhile, pop a large pan of salted water on to boil. Cut the broccoli into mouth-sized florets, cracking open any big ones (this will help with cooking time), then finely slice the stalk. Halve the onion, finely chop and use it in 2 ways - add Â¾ to the pork now, and add the remaining to a bowl with a splash of vinegar and some salt to make a quick pickle to be used as a garnish. When the pork is golden, increase the heat to medium-high, and stir through the remaining ginger and garlic. Add the broccoli to the salted water and cook for 5 minutes, with the lid on, then remove with a slotted spoon. Return the salted water back to the boil. Add the noodles, give them a stir and cook with the lid on for 3 minutes. At the last minute, stir the honey through the pork (this will stop it burning) to give the meat sweetness and shine, then remove from the heat. When the noodles are cooked, drain and toss them with the broccoli and the flavoured oil and divide between plates. Pour over the pork juices and scatter over the crispy pork bits from a height. Bash up and sprinkle over the peanuts, scatter with the quick-pickled onions, and serve straight away."
JOR_1470,Meatball kebabs ,"https://img.jamieoliver.com/jamieoliver/recipe-database/142720241.jpg?tr=w-800,h-1066",453,9,26.5,70.3,"[""stale sliced white bread"", ""pork mince"", "" red onions"", "" mixed colour peppers"", ""olive oil"", ""g tin of green lentils"", ""long grain rice"", ""fren spinach"", "" heaped teaspoon smoked paprika "", ""plus extra to serve"", "" tablespoons natural yoghurt""]","Place 4 wooden skewers into a tray of cold water to soak. Put the bread in a shallow bowl and sprinkle with 2 tablespoons of water. Leave to soak for a couple of minutes, then squeeze out any excess water. Use clean hands to scrunch the minced pork with the bread and a pinch of sea salt and black pepper. Divide into 16 pieces, then wet your hands and roll into balls. Peel and quarter the onions, then click apart into petals. Deseed the peppers and tear or chop into 3cm chunks. Cut the skewers down to size, so they fit snugly in your pan. Take pride in evenly threading the onion, pepper and meatballs onto each skewer (finely chopping any veg offcuts), then rub the kebabs with 1 teaspoon of olive oil. Drizzle 1 tablespoon of oil into a large non-stick frying pan on a medium-high heat, tip in the finely chopped veg, along with the lentils, 1 tin's worth of water and the rice (100g). Cover and cook for 8 minutes, then stir in the spinach, cover, and cook for a further 5 minutes, or until the rice is cooked. Meanwhile, place the kebabs in your largest non-stick frying pan on a medium-high heat and cook for 12 minutes, or until golden and cooked through, sprinkling with most of the smoked paprika when there's 2 minutes to go. Divide the lentils and rice between plates and top with the kebabs. Dollop over the yoghurt, add an extra pinch of smoked paprika and drizzle over a little paprika oil from the pan, to serve."
JOR_1471,Mega meatloaf ,"https://img.jamieoliver.com/jamieoliver/recipe-database/138762685.jpg?tr=w-800,h-1066",526,19.3,28.2,63.7,"[""minced pork"", "" large egg"", "" heaped teaspoons dried oregano"", ""Cheddar cheese"", ""stale bread"", ""olive oil"", "" carrots"", "" onion"", "" cloves of garlic"", "" red chillies"", ""g tins of chopped tomatoes"", ""potatoes""]","Put the pork, egg and 1 heaped teaspoon of oregano into a bowl. Grate in half the Cheddar, then sprinkle the bread with water and add to the mix. Add a good pinch of sea salt and black pepper, use your hands to scrunch it all together well, then shape into a loaf (roughly 20cm long). Place a large shallow casserole pan on a medium-high heat with 1 tablespoon of olive oil and the meatloaf, turning until brown on all sides. Meanwhile, trim and slice the carrots at an angle into rough 1cm-thick chunks, adding to the pan as you go. Peel, roughly chop and add the onion and garlic. Halve the chillies lengthways and deseed, then add them to the party, along with the chopped tomatoes and remaining oregano. Season to perfection, cover, turn down the heat to low and simmer for 20 minutes, or until the meatloaf is cooked through. Meanwhile, chop the potatoes into 2.5cm chunks and place in a large pan, then just cover with water, place a lid on top and cook for 10 minutes, or until cooked through. Drain, then mash well, stir in 2 tablespoons of oil and season to perfection. Once the time's up on the meatloaf, remove the lid, grate over the remaining Cheddar, arrange the chilli halves on top, then cover again and cook for another 2 minutes, or until the cheese has melted. Remove the meatloaf to a board and slice up, mashing the chillies into the sauce for added heat, if you like. Divide the mash between warm plates, spoon over the sauce, and serve with a slice of meatloaf and an extra grating of Cheddar, if you like."
JOR_1472,Buddy's barbecue ribs ,"https://img.jamieoliver.com/jamieoliver/recipe-database/125001760.jpg?tr=w-800,h-1066",258,12.8,18.2,18,"[""olive oil"", "" racks of higher welfare pork loin back ribs "", ""about k"", ""MARINADE"", "" fresh red chilli "", ""optional"", "" thumb sized piece of ginger"", "" cloves of garlic"", ""unsweetened apple juice"", ""white wine vinegar"", "" tablespoons tomato ketchup"", "" tablespoon Dijon mustard"", ""low salt soy sauce"", ""runny honey""]","Preheat the oven to 200°C/400°F/gas 6. Drizzle a little oil over the ribs, season with black pepper and rub all over to coat. To make the marinade, deseed and finely chop the chilli (if using), peel and grate the ginger and garlic, then place it all in a medium pan with the apple juice, white wine vinegar, tomato ketchup, mustard, soy sauce and honey. Whisk the ingredients together then place the pan over a medium heat and simmer for 10 to 15 minutes, or until the sauce has thickened. Place the ribs in a large roasting pan, brush with the marinade and cover tightly with foil. Cook in the oven for 30 minutes, then remove the tray from the oven and baste with the marinade. Return to the oven for another 30 minutes, then remove the foil, baste again with the marinade and return to the oven to cook, uncovered, for 15 minutes, or until the meat pulls away from the bone easily. Preheat your barbecue. Once hot, transfer the ribs on to the grill and cook over a medium-low heat for 5 to 10 minutes. Pile the ribs onto a board and serve with a crispy green salad and new potatoes."
JOR_1473,Perfect pork belly ,"https://img.jamieoliver.com/jamieoliver/recipe-database/92176677.jpg?tr=w-800,h-1066",508,27.8,36.1,28.3,"[""piece of higher welfare pork belly "", ""bone in"", "" bay leaves"", "" tablespoons sea salt"", "" tablespoons coriander seeds"", "" tablespoons fennel seeds"", "" tablespoons black peppercorns"", "" onions"", ""dry cider"", "" tablespoons plain flour"", ""VEG"", "" carrots"", "" potatoes"", "" sticks of celery"", "" bulbs of fennel"", "" sprigs of fresh rosemary"", "" bulb of garlic""]","Leave the pork uncovered in the fridge overnight to dry out the skin. Preheat the oven to full whack (240°C/475°F/gas 9). Carefully score the pork skin with a sharp knife or scalpel. Place the bay leaves in a pestle and mortar with the sea salt and give it a good bashing. Add the coriander seeds, fennel seeds and peppercorns, then bash again until fine. Rub 2 tablespoons of the flavoured salt all over the pork, massaging it into all the nooks and crannies, saving the rest for another day. Brush away any excess. Clank up the onions into wedges and arrange them skin-side up in rows. Lay the pork directly over the onions, then roast for 40 to 50 minutes, or until the crackling is golden and super crunchy. Meanwhile, prepare the veg. Scrub the carrots and potatoes, trim the celery and fennel, then clank up into 2Â½cm chunks and place on a large baking tray. Pick over the rosemary leaves, then break up the garlic bulb and scatter over the cloves, leaving the skin on. Season with salt and pepper, then give it a good mix. Remove the pork from the oven and reduce the temperature to 150°C/300°F/gas 2. Using tongs, carefully lift the pork off the onions and place it  directly on the top bars of the oven. Position the tray of veg exactly underneath to catch the tasty juices. Cook the pork for a further 2 to 4 hours - after 2 hours, the meat will be soft and easy to carve, after 4 hours, the meat will be soft enough to â€˜pull'. Toss the veg occasionally, turning to coat in the pork juices until caramelised and cooked to your liking, then remove. (Pop an empty tray under the pork to prevent the juices from making a mess in your oven.), To make the gravy, carefully drain the fat from the onions and reserve for another day. Place the tray on the hob over a medium heat, then pour in the cider and let it bubble away for a few minutes, scraping up all the sticky goodness from the base of the tray. Gradually stir in the flour, then pour in 1.5 litres of boiling water and stir on the heat for 15 minutes, or until thickened and reduced. When it's time to dish up, arrange the veg on a serving platter with the pork and strain the gravy into a jug. Carve or pull the pork and plate it up with a little bit of everything. Delicious served with a simple watercress and apple salad, and a dollop of English mustard."
JOR_1474,Cassoulet de Essex ,"https://img.jamieoliver.com/jamieoliver/recipe-database/90246162.jpg?tr=w-800,h-1066",755,43.6,61.4,27.6,"[""coarse sea salt"", "" sprigs of fresh thyme"", "" cloves"", "" juniper berries"", "" fresh bay leaves"", "" cloves of garlic"", "" orange"", "" whole nutmeg "", ""for grating"", "" duck legs"", ""lamb breast"", ""higher welfare pork belly "", ""skin removed"", "" higher welfare Toulouse sausages"", "" large onion"", "" sticks of celery"", "" large leek"", "" sprigs of fresh rosemary"", ""tins of quality plum tomatoes"", "" good splash of Merlot "", ""or Malbec"", ""jar of cannellini beans"", ""fresh breadcrumbs"", ""olive oil"", "" a lemon""]","Put your salt, thyme, cloves, berries and 4 bay leaves into a food processor. Peel and add 4 cloves of garlic, finely grate in the orange zest and nutmeg and add a pinch of black pepper. Blitz to make a flavoured salt. Rub the flavoured salt really well over the duck legs, lamb breast and pork belly in a large tray. Cover with cling film and place in the fridge overnight to marinate. The next day, preheat the oven to 180°C/350°F/gas 4. Brush the salt off the meat and pat the meat dry with kitchen paper. Cut the duck legs into thighs and drumsticks, and divide both the lamb and pork into 8 equal pieces. Put the duck, lamb and pork in a snug-fitting tray and roast for 1 hour 30 minutes. When the time's up, remove most of the rendered fat from the tray to a bowl, toss the sausages in the tray with the other meat and return to the oven for 20 minutes while you make the sauce. Peel the onion and finely chop with the celery, leek and rosemary leaves, then add to a large ovenproof casserole pan with 2 tablespoons of reserved fat and fry for 15 minutes on a medium heat. Tip in the tomatoes and 2 tins' worth of water, breaking the tomatoes up with a spoon. Bring to the boil, then simmer for 5 minutes. Remove the tray from the oven and add the meat to the sauce. Stir the wine around the tray to pick up any sticky goodness from the bottom, then add to the sauce and stir together. For an amazing topping, drain the beans into a large bowl and add the breadcrumbs. Remove and discard the stalks from the remaining bay leaves, peel the remaining clove of garlic, then smash them up in a pestle and mortar with a pinch of salt until completely pulped. Muddle in a good lug of oil and finely grate in the lemon zest, then mix with the beans and breadcrumbs and scatter over the cassoulet. Bake for 1 hour, or until thick, golden and bubbling. Serve with loads of steamed seasonal greens."
JOR_1475,Josh Hartnett's pork ramen ,"https://img.jamieoliver.com/jamieoliver/recipe-database/83619402.jpg?tr=w-800,h-1066",349,15.9,32.1,19.7,"[""Marinated eggs"", ""Ramen noodles "", ""or g dried ramen noodles"", ""PORK BELLY CHASHU"", ""higher welfare pork belly "", ""skin off"", ""coarse kosher salt"", ""soft light brown sugar"", ""low salt soy sauce"", ""APPLE SOFFRITTO"", "" onion"", "" cloves of garlic"", ""piece of ginger"", "" tart green apple"", "" tablespoon canola "", ""or rapeseed oil"", ""SHOYU TARE"", ""sake"", ""mirin"", ""low salt soy sauce"", ""BROTH"", "" litre quality organic chicken stock"", "" litre dashi"", ""GARNISHES"", "" spring onions"", "" fresh red chilli""]","The day before you're going to cook, make the Marinated eggs and prep the pork. Sit the pork in a tray, sprinkle with the kosher salt and the sugar, drizzle over the soy, then rub all over. Cover and marinate in the fridge overnight. The next day, preheat the oven to 160°C/325°F/gas 3. Remove the pork from the marinade, brushing off the excess salt and sugar. Place in a snug-fitting roasting tray, cover with tin foil and roast for 4 hours, or until super-tender, reserving the fat from the tray. Meanwhile, make the Ramen noodles. For the apple soffritto, peel and very finely chop the onion, garlic, ginger and apple (discarding the core). Place in a pan with the oil on a low heat and fry gently for 45 minutes, or until softened but not coloured, stirring regularly, then remove from the heat. For the shoyu tare, pour the sake and mirin into a pan and bring to the boil on a high heat. Leave to bubble away for 4 minutes, then reduce the heat to low, add the soy and apple soffritto, cook for an additional 5 minutes, then remove from the heat. When you're getting ready to serve, make your broth: bring the stock and dashi to the boil in a large pan, then simmer over a medium heat for 5 minutes. Put a pan of water on to boil for the noodles, then thinly slice the pork. Get yourself six warm bowls. Spoon 1 tablespoon each of the shoyu tare and reserved pork fat into the bowls, then divide up the broth. Cook the noodles in the pan of boiling water for 45 seconds (or according to the packet instructions), then remove, shaking off any excess water. Divide between the bowls, using chopsticks to separate, if needed. Top each bowl with slices of pork and a halved marinated egg. Trim and finely slice the spring onions and chilli (deseed if you like), and scatter over the top to finish."
JOR_1476,BBQ British ribs with potato salad ,"https://img.jamieoliver.com/jamieoliver/recipe-database/64503674.jpg?tr=w-800,h-1066",529,27.8,37.5,32.8,"[""sea salt"", "" tablespoons white peppercorns"", "" fresh bay leaves"", "" racks of higher welfare pork loin back ribs "", ""kg in total"", ""radishes"", ""BARBECUE SAUCE"", ""HP sauce"", ""tomato ketchup"", ""English mustard"", ""Worcestershire sauce"", ""whisky"", ""fresh apple juice"", ""runny honey"", ""POTATO SALAD"", ""baby new potatoes"", "" a bunch of fresh dill "", """", "" bunch of fresh chives "", """", ""pickled onions"", "" eating apple"", "" ripe pear"", ""Greek yoghurt"", "" teaspoon English mustard"", ""YOU ALSO NEED"", "" small handful whisky wood chips""]","Preheat the oven to 140°C/275°F/gas 1. Place the sea salt, white peppercorns and bay leaves in a pestle and mortar and bash until fine (or whiz in a blender), then decant into a jar. Rub 2 tablespoons of the flavoured salt over the racks of ribs (save the rest for another day), then transfer to two baking trays and cover with tin foil. In a 25cm x 30cm high-sided tray, mix the BBQ sauce ingredients together. Place all three trays in the oven for 3 hours, with the sauce tray at the very bottom, uncovered - keep an eye on it and add a splash of water to loosen, if needed. When the time's up, remove the trays from the oven, adding a splash of water to each of the rib trays to deglaze. Divide 300g of the sauce between the two rib trays (cool the rest and freeze for another day), turning the ribs with tongs to coat. Place the ribs directly on the bars of the oven, with the empty sauce tray directly below. Put a handful of whisky wood chips into a metal sieve and set them alight. Once smoking, put the sieve into a metal bowl, place at the very bottom of the oven and smoke the ribs for 30 minutes, or until sticky and caramelized. Meanwhile, scrub the potatoes, cook in a pan of boiling salted water for 15 minutes, or until tender, then drain and leave to cool slightly. Pick the dill, then finely chop with the chives and place in a large bowl. Finely slice the pickled onions, then core and finely matchstick the apple and pear. Add it all to the bowl with the yoghurt, mustard and warm potatoes, toss to coat, then season to perfection. Transfer the racks to a board and slice into portions or individual ribs, drizzling any juices from the tray over the top. Finely slice the radishes and sprinkle over the top, then serve with the potato salad (and some napkins!)."
JOR_1477,Porchetta recipe ,"https://img.jamieoliver.com/jamieoliver/recipe-database/63841225.jpg?tr=w-800,h-1066",725,49.1,48.1,19.6,"[""higher welfare pork loin "", ""with belly attached"", ""skin on ask your butcher to remove the bones and butterfly open the loin meat"", "" red onions"", "" slices of higher welfare smoked pancetta"", ""olive oil"", ""unsalted butter"", "" tablespoon fennel seeds"", ""free range chicken livers "", ""cleaned"", ""trimmed"", "" bunch of fresh sage "", """", "" bunch of fresh rosemary "", """", "" a bottle of white wine"", ""mixed dried apricots "", ""cranberries"", ""raisins"", ""sultanas"", ""pine nuts"", ""Parmesan cheese"", ""stale breadcrumbs"", ""Vin Santo"", "" carrots"", "" heaped tablespoons plain flour"", ""organic chicken stock""]","Get your meat out of the fridge and up to room temperature before you cook it. For the stuffing, peel and finely chop the onions, finely slice the pancetta, then place in a large frying pan on a medium-high heat with 6 tablespoons of oil, the butter and fennel seeds. Cook for 5 minutes, stirring regularly, while you finely chop the chicken livers and herb leaves. Stir the livers into the pan, followed by the herbs and 50ml of wine. Roughly chop and add the dried fruit, along with the pine nuts. Cook and stir for 5 minutes, then remove from the heat and leave to cool. Finely grate over the Parmesan. Toast the breadcrumbs and use your hands to mix them into the cool stuffing. Place the pork loin on a board, skin side down, open it out and push it down flat. Season generously with sea salt and black pepper, then pour over and massage in half the Vin Santo. Scatter over the stuffing, pour over the remaining Vin Santo, then roll up the pork, patting on and compacting the stuffing as you go. Sit it with the seam underneath and tie with butcher's string to secure it, then score the skin and into the fat with your knife. Season generously and rub all over with oil. When you're ready to cook, preheat the oven to full whack (240°C/475°F/gas 9). Wash the carrots and place in a large roasting tray. Sit the porchetta on top, then pour in 500ml of water and the remaining 325ml of wine. Place in the hot oven for 30 minutes, then reduce the temperature to 180°C/350°F/gas 4 and leave to cook for 4 to 5 hours, or until the meat is really tender, basting now and again. Remove the porchetta to a board to rest for at least 30 minutes. Meanwhile, place the roasting tray over a medium heat on the hob. Skim away most of the fat from the surface into a jar, cool, and place in the fridge for tasty cooking another day. Stir the flour into the tray, mashing the carrots and scraping up all those gnarly bits from the base. Pour in the stock, and simmer until the gravy is the consistency of your liking, stirring occasionally. Strain the gravy through a coarse sieve, pushing all the goodness through with the back of a spoon, then season to perfection. Carve up the beautiful porchetta, and serve it as you wish."
JOR_1478,Grilled Scottish langoustines ,"https://img.jamieoliver.com/jamieoliver/recipe-database/63227640.jpg?tr=w-800,h-1066",79,4.2,10.2,0.1,"["" medium langoustines "", ""from sustainable sources"", ""higher welfare 'nduja"", ""unsalted butter "", ""at room temperature"", "" lemon""]","Add 40g sea salt to 2 litres of water and bring to the boil in a large pan. Have a large bowl ready with 2 litres of ice-cold water. Plunge the langoustines into the hot water for 40 seconds (using tongs), remove and refresh in the cold water, then shake dry. Once blanched, carefully cut each langoustine in half lengthways. Preheat the grill to medium-high. Blitz the 'nduja in a blender with 20ml of warm water until you have a smooth paste. Add the butter and blend again to combine. Lay the langoustines cut-side-up on a large roasting tray, loosen them within their shells, and spoon over the 'nduja butter. Place under the grill for 4 to 5 minutes, or until the butter is bubbling and the langoustines are golden. Finish with a squeeze of lemon juice, and serve with napkins and toothpicks for picking the meat."
JOR_1479,Comforting sausage bake ,"https://img.jamieoliver.com/jamieoliver/recipe-database/64975476.jpg?tr=w-800,h-1066",571,29,32.8,43.8,"[""ripe mixed colour cherry tomatoes"", "" cloves of garlic"", ""rosemary focaccia"", ""jar of white beans"", "" chipolatas "", ""the best quality you can afford""]","Preheat the oven to 180°C/350°F/gas 4. Halve the cherry tomatoes, peel and finely slice the garlic, and tear the bread into bite-sized chunks. Place it all in a 30cm x 35cm roasting tray, pour in the beans and their juice, drizzle with 1 tablespoon each of olive oil and red wine vinegar, add a splash of water, and mix it all together. Quickly pinch and twist each chipolata in the middle to make it into two mini ones, then randomly dot them around your bake, lightly pressing them into the beans and tomatoes. Roast for 45 minutes, or until everything is golden, bubbling and delicious."
JOR_1480,Peachy pork chops ,"https://img.jamieoliver.com/jamieoliver/recipe-database/89080994.jpg?tr=w-800,h-1066",545,32.1,29.4,21.7,"[""higher welfare pork chops "", ""with rind"", "" cloves of garlic"", "" sprigs of fresh rosemary"", ""tin of peach halves in juice"", ""bourbon""]","Preheat the grill to high. Slice the rind off the chops, score the fat side of it in a criss-cross fashion and place skin side up in a tray. Pop under the grill for 5 minutes to crisp up into crackling - keep an eye on it. Season the chops with sea salt and black pepper, score the remaining fat in a criss-cross fashion, then sit the chops together fat edges down in a large cold non-stick frying pan. Place on a high heat for 3 to 4 minutes, or until golden and the fat has rendered out, using tongs to ensure they're in good contact with the pan. Gently turn the chops on to their sides to cook for 5 minutes on each side. Meanwhile, peel and finely slice the garlic. Strip the rosemary leaves off the sprigs. Remove the chops to a plate, drain 90% of the fat from the pan into a jar to use for cooking another day, then sprinkle the garlic into the pan. Stir regularly until golden, then add the rosemary and four drained peach halves, flat side down. Jiggle over the heat until golden, then return the chops to the pan, add the bourbon and carefully set fire to it with a match (stand back!). Once the flames begin to subside, dish up with the crispy crackling."
JOR_1481,So good pork burger ,"https://img.jamieoliver.com/jamieoliver/recipe-database/63139524.jpg?tr=w-800,h-1066",669,34.5,42.3,50.7,"["" ripe sweet pear"", ""mixed spinach"", ""rocket & watercress"", ""higher welfare minced pork"", "" soft burger bun"", ""blue cheese""]","Slice the pear lengthways as finely as you can. Toss gently with the salad leaves, a little drizzle each of extra virgin olive oil and red wine vinegar, and a pinch of black pepper. Scrunch the minced pork in your clean hands with a pinch of seasoning, then shape into a 1cm-thick patty. Rub with 1 teaspoon of olive oil, then place in a large non-stick frying pan on a high heat for 2 minutes, while you halve and toast the bun alongside, removing it when golden. Flip the burger, then, after 2 minutes, crumble the blue cheese next to it to melt. Move the burger on top of the oozy cheese, jiggle around to coat, then put it on your bun base. Stack in as much pear and salad as the bun will hold, pop the lid on, squash and devour, with any extra salad on the side."
JOR_1482,Pork & mash gratin ,"https://img.jamieoliver.com/jamieoliver/recipe-database/55846378.jpg?tr=w-800,h-1066",420,18.4,31,34.7,"[""potatoes"", ""piece of higher welfare pork fillet"", "" sprigs of fresh sage"", ""Cheddar cheese"", "" slices of higher welfare prosciutto""]","Preheat the grill to high. Wash the potatoes, chop into 3cm chunks, then cook in a large pan of boiling salted water with the lid on for 12 minutes, or until tender. Meanwhile, put a shallow casserole pan on a high heat. Season the pork with sea salt and black pepper, then place in the pan with 1 tablespoon of olive oil and sear for 3 minutes, turning regularly, while you pick the sage leaves. Remove the pork to a plate, toss the sage leaves into the fat in the pan for just 5 seconds, then scoop on to a plate, leaving the pan off the heat to use again. Drain the spuds, tip into the casserole pan, grate over half the cheese, add 1 tablespoon of extra virgin olive oil and mash well, loosening with a splash of water, if needed. Taste, season to perfection, and spread out to the edges. Grate over the remaining cheese, sit the pork on top, then gratinate under the grill for 10 minutes. Lay the prosciutto around the pork in waves, sprinkle over the crispy sage, then grill for 2 more minutes, or until the pork is cooked to your liking. Rest for 2 minutes, then slice the pork and dish up."
JOR_1483,Meatloaf ,"https://img.jamieoliver.com/jamieoliver/recipe-database/9Q5k6n-z4NGAjNolTTku3E.jpg?tr=w-800,h-1066",448,22.1,44.1,18.4,"["" medium bulbs of fennel"", ""olive oil"", "" onions"", "" carrots"", "" a bunch of fresh sage "", "" a bunch of fresh rosemary "", ""ball of mzarella cheese"", ""sourdough breadcrumbs"", ""higher welfare minced pork"", ""minced beef"", "" teaspoons wholegrain mustard"", "" large free range eggs"", "" rashers of higher welfare smoked streaky bacon"", ""organic chicken stock"", "" tablespoons quality blackcurrant jam"", "" tablespoon sun dried tomato pureÌe""]","Preheat the oven to 180°C/350°F/gas 4. Trim each fennel bulb and chop into eight wedges, then place in a large roasting tray, drizzle with oil, season with sea salt and black pepper and roast for 30 minutes. Meanwhile, peel and dice the onions and carrots, place in a large pan with 1 tablespoon of oil on a medium-low heat and cook for 20 minutes, stirring occasionally. Pick the herb leaves, finely chop half of them and add to the veg pan, saving the rest for later. Leave the veg to cool completely, then tear in the mozzarella and add the breadcrumbs, minced meat, mustard, eggs, and a good pinch of sea salt and black pepper. Scrunch and mix well, then shape into a loaf. Make a space in the middle of the fennel tray and sit the meatloaf in the centre. Criss-cross the smoky bacon over the meatloaf, drizzle with a little oil, then cover the tray with tin foil. Roast for 30 minutes, then remove from the oven and discard the foil. Mix the chicken stock, jam and tomato pureÌe together in a jug until smooth, then pour into the tray. Toss the reserved herbs with a little oil and scatter into the tray, then return to the oven for a final 45 minutes, or until cooked through. If the juices need thickening at this stage, simply put the tray on the hob to reduce for a few minutes, until they're the consistency of your liking, skimming away any fat from the surface, if needed. Serve the meatloaf, sweet fennel and juices with mash and seasonal greens."
